id,x,y,deg
001_0,s-4.8196086194214246e+01,s5.8770984615214225e+01,s4.5000000000000000e+01
002_0,s1.5409706962136427e-01,s-3.8540742694785537e-02,s2.0362937773065684e+02
002_1,s-1.5409706962136380e-01,s-5.6145925730521473e-01,s2.3629377730656792e+01
003_0,s2.7531536438373039e-01,s-2.3944439522593461e-01,s1.1008932009403203e+02
003_1,s3.5780505249573458e-01,s2.5039147277765939e-01,s6.6370622258020504e+01
003_2,s-2.3453459205425051e-01,s1.5484988500051955e-01,s1.5513394055647598e+02
004_0,s-3.2474778959087558e-01,s1.3210997809118560e-01,s1.5637062214563639e+02
004_1,s3.1535434624113418e-01,s1.3210997806647570e-01,s1.5637062226926409e+02
004_2,s3.2474778959087558e-01,s-7.3210997806647526e-01,s3.3637062226926400e+02
004_3,s-3.1535434813632168e-01,s-7.3210997809118572e-01,s3.3637062214563645e+02
005_0,s-4.6061913462487863e-01,s1.1101664971250541e-01,s2.9362937773065687e+02
005_1,s-4.4895057808465239e-01,s-7.9872787568062009e-01,s2.3629377731339925e+01
005_2,s4.6061913445087210e-01,s-6.8883502158744792e-01,s1.1257350735835010e+02
005_3,s6.4437840987674425e-02,s-4.7175813171822312e-01,s6.6358798407133548e+01
005_4,s2.4253318004649899e-01,s9.3958075534673974e-02,s2.1264563962757194e+02
006_0,s-5.0433637769864770e-01,s1.0003136987832020e-01,s2.9362937773065676e+02
006_1,s-1.1136787661481784e-01,s-3.7943728842878538e-01,s3.3887232686970265e+02
006_2,s5.0433637767042028e-01,s-6.8215144772301650e-01,s3.3887232686339468e+02
006_3,s-3.9697419001479212e-01,s-7.4854494445485664e-01,s2.3629377730657215e+01
006_4,s-3.7350335479083230e-02,s-8.0709697382975909e-01,s2.4637062226934322e+02
006_5,s5.0433637767003536e-01,s2.0709697385699899e-01,s1.5887232686356901e+02
007_0,s4.0552982229460804e-01,s-3.7059056853184608e-01,s3.7559821215792894e+01
007_1,s-6.2343152298926729e-01,s-8.1566614262955905e-01,s2.5283010557006389e+02
007_2,s6.2343152308843475e-01,s1.8742974931843626e-01,s6.5196501840035879e+01
007_3,s5.1578989227223071e-01,s-9.1114838153277999e-01,s3.3637062226934324e+02
007_4,s-3.6770719930737517e-01,s3.1114838103337111e-01,s2.0781661725938460e+02
007_5,s-1.2530084246006398e-01,s-4.8312510475599080e-01,s2.1352151563503253e+02
007_6,s-4.6334416179479360e-01,s-4.2804069301808895e-01,s2.7816617259384358e+01
008_0,s-2.7561118756758218e-01,s-3.4145038368782404e-01,s5.1766737817650913e+01
008_1,s6.3861857507407449e-01,s-7.8766416859222887e-01,s1.1362937778578991e+02
008_2,s-6.9071651067663842e-01,s3.2694654107446131e-01,s2.9362937773063800e+02
008_3,s5.3125638737920333e-01,s3.9647807910574800e-01,s2.0362937773065684e+02
008_4,s2.2351325202444103e-01,s-1.1926724421630515e-01,s2.3176673780277892e+02
008_5,s-2.3263784315941291e-01,s-7.8562091578773741e-01,s2.9362937778578987e+02
008_6,s1.8053990732479050e-01,s3.2490328719096340e-01,s1.1362937773063793e+02
008_7,s-5.8335432299278911e-01,s-8.5719570760589303e-01,s2.3629377730656611e+01
009_0,s1.4487113521779080e+00,s9.7873469494242679e-02,s3.3440204835843144e+02
009_1,s1.0298974969950572e+00,s5.8354257508307317e-01,s2.8714324188967942e+02
009_2,s1.5231046535281484e-01,s1.3332457547247860e+00,s3.0053648099567323e+02
009_3,s1.4629155731787578e+00,s1.0139952704814543e+00,s3.3552488468919796e+02
009_4,s5.7800837755641432e-01,s1.1721002754564209e+00,s-1.0866704101041400e+02
009_5,s9.8231151520573223e-01,s1.4240256284767885e+00,s2.9362941787345261e+02
009_6,s2.5543472519712906e-01,s9.8392855636795493e-02,s2.3628812088454925e+01
009_7,s6.4269416715302830e-01,s2.8698247647964098e-01,s2.3984419501140326e+02
009_8,s5.6455100754939658e-01,s6.0317966877689566e-01,s5.1926724989762164e+01
010_0,s1.8801237564315695e-01,s3.9546833940775095e-01,s2.9015041780324594e+02
010_1,s6.4515619925563417e-01,s-1.0030732523540837e+00,s3.3860591097440812e+02
010_2,s-6.1439179125570409e-01,s-8.8759762393719577e-02,s2.1400632358870705e+01
010_3,s2.3251489084000246e-01,s-5.3141042189822663e-01,s2.9260822785884938e+02
010_4,s-2.0247997947635654e-01,s-5.3549806552548596e-01,s7.0421633091997023e+01
010_5,s-6.4900173314696497e-01,s-9.8749067547562264e-01,s2.3629389283289839e+01
010_6,s-2.3686986620897485e-01,s4.0307325286444495e-01,s6.6345835753073047e+01
010_7,s6.4900186928122172e-01,s-3.0750297025769407e-02,s3.3626254330010909e+02
010_8,s1.5359409848859401e-01,s-8.7149887245395785e-01,s1.1555894840214091e+02
010_9,s-1.6571382060390297e-01,s6.7037408396985507e-02,s2.4634591014841254e+02
011_0,s-6.8036598058700914e-01,s2.6665184884748427e-01,s2.4022076483520127e+01
011_1,s8.1135833919378386e-01,s6.6464668728016418e-01,s7.1918763646797913e+01
011_2,s8.1146721629573537e-01,s-7.1272150863665884e-01,s1.1363381143244011e+02
011_3,s1.4752099090339224e-01,s-8.1087828266589057e-02,s2.4917011314851027e+02
011_4,s-4.4077601736467964e-02,s-6.9433085261366068e-01,s2.9363381144331697e+02
011_5,s-2.6856116027209714e-01,s-2.2341299658938824e-01,s3.5404113552810850e+02
011_6,s-6.8538180025126016e-01,s-1.5701653740394447e-01,s1.5637062228052079e+02
011_7,s-3.0567199782563204e-01,s-6.4679515321324499e-01,s1.1890100058231830e+02
011_8,s-2.0089232093848747e-01,s6.5847619345446451e-01,s6.9034170525241478e+01
011_9,s6.6107226606427927e-01,s2.4857244061033115e-01,s2.0703975875438701e+02
011_10,s3.2427344650298928e-01,s3.0542267698067233e-01,s3.0125842130433359e+01
012_0,s-7.4568509197728705e-01,s-2.6619403326813312e-02,s3.3301409700750906e+02
012_1,s-6.9455945004176667e-01,s8.4509509623194001e-01,s1.5301409700794673e+02
012_2,s-1.1344184573373094e-01,s8.4383713890013423e-01,s1.6106658925637655e+02
012_3,s2.6556206010601525e-02,s-7.4286985411791751e-01,s2.9597623184347799e+02
012_4,s6.6382722321420606e-01,s-9.7261812985213761e-02,s1.1439142924053630e+02
012_5,s3.3861392966235210e-01,s7.0593157797662043e-01,s2.9605763262242550e+02
012_6,s-3.4275794331721054e-01,s-2.8192364546297749e-01,s2.9690144648673447e+02
012_7,s7.2766103922214331e-01,s2.2915191919344408e-01,s3.4035851303998999e+02
012_8,s7.3664098075995754e-01,s-8.4422804892997938e-01,s3.3637062226934592e+02
012_9,s-2.1893869691876902e-01,s-6.9562313317583890e-01,s1.1597623184088130e+02
012_10,s-7.2330844272305306e-01,s-3.3070259299693405e-01,s1.5530202131683700e+02
012_11,s2.7883378270388676e-01,s3.7042610468822668e-01,s1.1690144648674367e+02
013_0,s3.2074714201555643e-01,s-7.6988874879462199e-01,s2.5031034309107420e+02
013_1,s-7.6321035945623583e-01,s2.8752378091807990e-01,s1.5435808109616107e+02
013_2,s-3.6365125835714128e-02,s-4.3904934379807026e-01,s2.9535972200567284e+02
013_3,s-2.3322253885784736e-01,s-5.9819444807280603e-02,s1.0945322494144979e+02
013_4,s7.6985944899642456e-01,s-3.2233931502976682e-01,s2.0362937773065576e+02
013_5,s8.7746326427601506e-01,s7.3609293125381903e-01,s1.1466426336558249e+02
013_6,s-1.0828919016098509e-01,s-7.7729506550266636e-01,s1.1374470402263614e+02
013_7,s-8.0551647772381954e-02,s1.5234388691294806e-01,s2.8572397104317798e+02
013_8,s8.7704196986888938e-01,s1.6969956170621953e-01,s1.0857591322382828e+02
013_9,s-8.9613731030707955e-01,s-6.8952408141066968e-01,s2.9374470402263569e+02
013_10,s-4.2380929892121538e-01,s3.6416533189231426e-01,s3.3698667357695791e+02
013_11,s-8.9581802594089488e-01,s7.7406915274716992e-01,s2.9114833058436574e+02
013_12,s4.7173290392326893e-02,s7.6665622093512975e-01,s2.9466426336568043e+02
014_0,s-8.1661786837392503e-01,s4.0520796415941851e-01,s1.5637062226934327e+02
014_1,s-8.7872690173932433e-01,s-1.0800281070688855e+00,s2.4347297454409605e+02
014_2,s2.3948619686303432e-01,s-1.0793757931716481e+00,s2.4342190902704087e+02
014_3,s-7.0598914414947908e-02,s-1.0036194993045515e-01,s2.8968696897692240e+02
014_4,s8.1662662603850489e-01,s-1.0053877109957408e+00,s3.3637062210981333e+02
014_5,s3.3675614452313513e-01,s-6.1286132001221438e-01,s2.9113089217986862e+02
014_6,s-9.2371580658758445e-01,s-6.0706337195629656e-01,s2.8940683432868849e+02
014_7,s-3.3686415953048077e-01,s1.2569785543504639e-02,s1.1113089237023958e+02
014_8,s7.2409881685245037e-02,s-5.0058077469212692e-01,s1.0965805277777007e+02
014_9,s-6.6309015853022102e-03,s-1.1241706892029304e+00,s6.3472974437463620e+01
014_10,s-2.3978380978647676e-01,s4.7944216717577914e-01,s6.3433542043660552e+01
014_11,s8.7826842762825075e-01,s4.7950716270224175e-01,s6.3438746351425770e+01
014_12,s9.2371580662118780e-01,s6.4983859619211701e-03,s1.0953065954767779e+02
014_13,s6.1989826564678597e-03,s5.2417068920110210e-01,s2.4343874635111985e+02
015_0,s1.6881787590951043e+00,s4.5834342102175440e-01,s5.9039683961148931e+01
015_1,s1.6631606762506044e+00,s2.3071332160243552e+00,s1.7119974791485652e+02
015_2,s3.6000226071954655e-01,s2.1942861727678391e+00,s2.4691223878269497e+02
015_3,s1.2412800893757969e+00,s2.1823926705771970e+00,s6.6912238777653627e+01
015_4,s2.1529731570110409e+00,s2.2922987464667779e+00,s-1.5263715109950303e+02
015_5,s4.6444762603323553e-01,s3.5266374652739174e-01,s2.3628337946419663e+01
015_6,s7.7769188363690722e-01,s8.5673010139570538e-01,s5.2408237365540423e+01
015_7,s2.2098326149267917e+00,s1.4209394622681999e+00,s2.7362848898853098e+01
015_8,s1.0848458348696270e+00,s1.1630754279957070e+00,s-1.2269578170521307e+02
015_9,s8.3600390425261872e-01,s5.5092605849001597e-01,s-1.2096031603768654e+02
015_10,s1.2731749147353004e+00,s1.5844226159361359e+00,s6.8693217455159896e+01
015_11,s3.5737175746799577e-01,s1.6477251851377688e+00,s2.4869321745642651e+02
015_12,s1.6556126697637954e+00,s1.1839450753464722e+00,s3.4631853837240305e+02
015_13,s2.1465659803960340e+00,s3.5188994312101379e-01,s2.6322281923248333e+01
015_14,s2.1659365378629269e+00,s1.1715291006937607e+00,s-1.5367771807838233e+02
016_0,s1.9194127309366258e+00,s2.2439992043736927e+00,s6.5965123039677536e+01
016_1,s5.7453832409185590e-01,s1.8303946433642446e+00,s2.3629099079489762e+01
016_2,s2.3603693833932011e+00,s4.0819691416337084e-01,s3.3927077848347307e+02
016_3,s2.3442547650616281e+00,s1.3573048220748869e+00,s3.3892111216078376e+02
016_4,s9.3460084397205367e-01,s1.4720784349862170e+00,s3.3247489974784583e+02
016_5,s1.1122229887427424e+00,s1.0770839000951475e+00,s1.1170249831766156e+02
016_6,s2.3447949633500111e+00,s2.3588589862780638e+00,s1.6845342247858093e+02
016_7,s1.5733126433789837e+00,s8.5773979484350971e-01,s1.4279031266429421e+01
016_8,s1.8004205655951324e+00,s1.3599906388715415e+00,s3.3697329670037902e+02
016_9,s1.5607315026542303e+00,s1.7460154475855052e+00,s2.2112372235453098e+01
016_10,s1.9553135453828965e+00,s8.8095610683517522e-01,s2.9372349018480895e+02
016_11,s1.0438205893418544e+00,s2.2422455116285982e+00,s6.9384778394488166e+01
016_12,s1.3411857770067634e+00,s4.5685783827785775e-01,s6.6377697494453656e+01
016_13,s1.6033167094654419e+00,s5.0608436817648617e-01,s2.4244501174569459e+02
016_14,s4.6736983950559519e-01,s4.5679918717177664e-01,s2.4636096905068825e+02
016_15,s5.8086795980819517e-01,s1.4074832438314528e+00,s1.5587480231770425e+02
017_0,s-9.3655027445742445e-01,s-1.3445211306496907e+00,s2.3629377730656380e+01
017_1,s1.9742947850775602e-01,s-1.1047774756890552e+00,s2.3550768672827692e+02
017_2,s5.2343951526049803e-01,s-4.7115020388334639e-01,s1.2959247411968391e+02
017_3,s9.3026341227304488e-01,s2.1738394079891016e-01,s3.3637062226934302e+02
017_4,s-5.2427947375149986e-01,s6.2965474376446950e-01,s6.6370622269331264e+01
017_5,s1.6080164842164854e-01,s-1.4146376926655116e-01,s3.5498693183474666e+02
017_6,s-4.8249741088462209e-02,s7.4452113065450698e-01,s1.7498693183474651e+02
017_7,s-1.1218618918355791e-01,s-1.2371589422532419e+00,s1.1362937743962189e+02
017_8,s-4.9963745780179858e-01,s-1.7288111726108432e-01,s3.4398745455684144e+02
017_9,s-4.7173251089694329e-01,s-9.2458251358471466e-01,s6.9598725175686923e+01
017_10,s-1.0436058704888520e+00,s-3.1199793482665206e-01,s2.4930563356607911e+02
017_11,s7.5652783617740682e-01,s-2.1020562542289367e-01,s3.0838758713117212e+01
017_12,s1.0436058704722677e+00,s-1.2517305964811456e+00,s5.5507686728274784e+01
017_13,s9.2556921992783947e-01,s-7.1309865524123961e-01,s3.3600314016764224e+02
017_14,s-8.8893866004559075e-01,s1.2928136644676613e-01,s2.4276157110400199e+01
017_15,s-9.2516339652058216e-02,s-3.2023218736522763e-01,s1.7481799635725278e+02
017_16,s4.5526374243314138e-01,s6.2516744245862055e-01,s2.9172390945774163e+02
018_0,s-3.6089805756480203e-01,s2.2462478226774410e-01,s1.2086300609505675e+02
018_1,s-9.6162322156415569e-01,s2.4858987077863204e-01,s2.0780349410194038e+01
018_2,s-4.3119618417670696e-01,s-3.9111590132745316e-01,s7.7821345242546926e+01
018_3,s4.5787549533752803e-01,s-9.8498443136859237e-01,s2.9329343385567995e+02
018_4,s1.0755619360751856e+00,s-3.1172401521096871e-01,s1.1759103247582151e+02
018_5,s-1.9053713251792692e-01,s-2.2978963180741538e-01,s2.5876608481569843e+02
018_6,s-2.4510987261174291e-01,s5.8950676032238070e-01,s3.0443517126192813e+02
018_7,s9.6689888443043381e-01,s-1.3212304102523555e+00,s3.3637062226934273e+02
018_8,s-5.5592894768766810e-01,s7.2123041025557844e-01,s6.6370622269343301e+01
018_9,s9.2499311116422445e-01,s2.0425091008161683e-01,s-4.7045485420886398e+03
018_10,s-5.7071046356887112e-01,s-9.0513781730414100e-01,s2.1811886274646355e+02
018_11,s4.1796072360387454e-01,s4.7963075730888505e-01,s1.1861492302111297e+02
018_12,s-1.0330890345833910e-01,s-8.5204886259256496e-01,s3.0492826158091412e+02
018_13,s5.4566424318292317e-01,s7.1730805376390805e-01,s2.9197356537743150e+02
018_14,s6.4330292678471013e-02,s-1.2138682066095654e+00,s2.4637062878729154e+02
018_15,s-1.0755619360775048e+00,s-1.2138682225685153e+00,s2.4637062226934404e+02
018_16,s6.7695457425564065e-01,s-6.4236317010302066e-02,s7.8766084815702627e+01
018_17,s-8.5805467758066101e-01,s-8.4386341785606134e-01,s3.2581597345399487e+01
019_0,s-7.9754249543354783e-01,s1.7766401999962375e-01,s3.3679736578505162e+02
019_1,s4.9577599575598230e-01,s-1.2724456957293273e+00,s2.4492829854490139e+02
019_2,s2.3385977795171589e-01,s6.8465523746678869e-01,s2.0842684721154313e+02
019_3,s-6.9362380854869987e-01,s-8.9307163701618009e-01,s5.1876818230717220e+01
019_4,s-1.0023142866522015e+00,s-1.3981541207684101e+00,s2.3628252153178043e+01
019_5,s2.2694470382552149e-03,s-3.1496161765575303e-01,s3.5999176488318619e+02
019_6,s9.0777475646012995e-01,s9.8288904669890889e-02,s2.8426847211543127e+01
